regra,latencia_media_segundos,latencia_std_segundos,num_chamadas
rule_random_replay_delay_anomalia,3.6258513715498904e-07,5.76418351232123e-07,200052
rule_grayhole_frame_length_diff_time_diff,3.6214190359185967e-07,5.856017888365227e-07,200052
rule_masquerade_fake_normal_falsification_cb_status,3.620129469112917e-07,9.356543630232189e-07,200052
rule_masquerade_fake_fault_tdiff,3.6183890172128095e-07,1.5593280987456549e-06,200052
rule_grayhole_delay_anomalous,3.6116928122344855e-07,1.2611105754209252e-06,200052
rule_grayhole_frame_length_diff_change_sense_sequence,3.605402248157942e-07,8.621315719119338e-07,200052
rule_grayhole_timestampdiff_zero,3.5804193283203963e-07,7.213745020268902e-07,200052
rule_grayhole_sqdiff_zero,3.566954242075666e-07,1.1247583879777826e-06,200052
rule_grayhole_delay_outlier,3.563369532529468e-07,7.591033507688272e-07,200052
rule_inverse_replay_sqnum_reset_pattern,3.5450287174381975e-07,9.051406334459007e-07,200052
rule_grayhole_timefromlastchange_replay,3.5385128762085235e-07,1.0683456157179673e-06,200052
rule_high_StNum_frequencia_pattern,3.5378084196613527e-07,1.2686544054325339e-06,200052
rule_grayhole_frame_length_diff_change_sense,3.5315154511421747e-07,9.596482311170062e-07,200052
rule_random_replay_frame_length_diff_frequencia_irregular,3.4956965742840507e-07,1.1292250439923387e-06,200052
rule_inverse_replay_delay,3.450712955605114e-07,5.354617747327154e-07,200052
rule_grayhole_tdiff_nonzero,3.430130247348776e-07,6.234369146671299e-07,200052
rule_masquerade_fake_fault_time_anomaly,3.384206348937208e-07,8.504834055024252e-07,200052
rule_poisoned_high_rate_timefromlastchange,3.3801399032990336e-07,1.6108698360607185e-06,200052
rule_random_replay_timestamp_anomaly,3.379364821523179e-07,9.508318931014138e-07,200052
rule_masquerade_fake_fault_time_anomaly_sequence,3.357204531985978e-07,9.2550725426354e-07,200052
rule_grayhole_stnum_zero,3.3505966464482144e-07,8.590333803910483e-07,200052
rule_random_replay_t_diff_anomalia,3.3479296412969313e-07,8.997482796698764e-07,200052
rule_masquerade_fake_fault_time_difference_anomaly,3.33591070668361e-07,7.863305434912322e-07,200052
rule_masquerade_fake_fault_time_difference_anomaly_sequence,3.3335981732416336e-07,9.404683254641925e-07,200052
rule_masquerade_fake_normal_unusual_delay,3.300900200911394e-07,3.5701957151878373e-07,200052
rule_random_replay_frame_length_diff_desvio,3.286950841153028e-07,1.3556271707140152e-06,200052
rule_inverse_replay_diferenca_de_tempo_pequena,3.255845714368197e-07,8.462011250526692e-07,200052
rule_masquerade_fake_fault_time_diff_anomaly_sequence,3.2413958864785614e-07,3.472070256895302e-07,200052
rule_inverse_replay_tdiff,3.22225470418391e-07,6.202243166212532e-07,200052
rule_random_replay_frame_length_diff_anomalia,3.2163422499864107e-07,8.633982005308327e-07,200052
rule_masquerade_fake_normal_frequencia_anomalia_t_diff,3.2085263722509604e-07,8.908267099366313e-07,200052
rule_masquerade_fake_normal_mudancas_anomalias_t_diff,3.1231244643254156e-07,5.458455464351989e-07,200052
rule_grayhole_frame_length_diff_outlier,3.0963358050689704e-07,5.413197695822109e-07,200052
rule_random_replay_frame_length_diff_alternancia,3.0834510987573976e-07,7.673773524319755e-07,200052
rule_injection_tdiff,3.051116815378723e-07,1.8956650741337076e-06,200052
rule_grayhole_frame_length_diff_out_of_range,3.048035707449729e-07,8.760327426256922e-07,200052
rule_random_replay_frame_length_diff_incremento_anomalo,3.044434357112852e-07,4.690273336898625e-07,200052
rule_injection_timefromlastchange,3.017761790682502e-07,7.003527623273963e-07,200052
